seed,simulate,simulate.scenario,simulate.output.file,fit,fit.output.file,mse.err
66,zh,3,zh/zh_263,lasso,lasso/zh_263_lasso_1,245.883058390235
66,zh,4,zh/zh_264,lasso,lasso/zh_264_lasso_1,294.074335207048
67,zh,1,zh/zh_265,lasso,lasso/zh_265_lasso_1,11.2451393173899
67,zh,2,zh/zh_266,lasso,lasso/zh_266_lasso_1,11.1354890748507
67,zh,3,zh/zh_267,lasso,lasso/zh_267_lasso_1,290.312920058967
67,zh,4,zh/zh_268,lasso,lasso/zh_268_lasso_1,253.485652521193
68,zh,1,zh/zh_269,lasso,lasso/zh_269_lasso_1,10.0137776781375
68,zh,2,zh/zh_270,lasso,lasso/zh_270_lasso_1,11.1268590330543
68,zh,3,zh/zh_271,lasso,lasso/zh_271_lasso_1,253.983540832105
68,zh,4,zh/zh_272,lasso,lasso/zh_272_lasso_1,237.617747897586
69,zh,1,zh/zh_273,lasso,lasso/zh_273_lasso_1,10.233267074219
69,zh,2,zh/zh_274,lasso,lasso/zh_274_lasso_1,10.916466739126
69,zh,3,zh/zh_275,lasso,lasso/zh_275_lasso_1,250.550685358139
69,zh,4,zh/zh_276,lasso,lasso/zh_276_lasso_1,290.54378944546
70,zh,1,zh/zh_277,lasso,lasso/zh_277_lasso_1,9.01176710361457
70,zh,2,zh/zh_278,lasso,lasso/zh_278_lasso_1,11.0429018466385
70,zh,3,zh/zh_279,lasso,lasso/zh_279_lasso_1,262.78048747757
70,zh,4,zh/zh_280,lasso,lasso/zh_280_lasso_1,288.70647000405
71,zh,1,zh/zh_281,lasso,lasso/zh_281_lasso_1,9.02956468107427
71,zh,2,zh/zh_282,lasso,lasso/zh_282_lasso_1,9.53894321392902
71,zh,3,zh/zh_283,lasso,lasso/zh_283_lasso_1,281.875577249323
71,zh,4,zh/zh_284,lasso,lasso/zh_284_lasso_1,232.32817718902
72,zh,1,zh/zh_285,lasso,lasso/zh_285_lasso_1,11.0605090763442
72,zh,2,zh/zh_286,lasso,lasso/zh_286_lasso_1,12.2531352076004
72,zh,3,zh/zh_287,lasso,lasso/zh_287_lasso_1,284.497365164278
72,zh,4,zh/zh_288,lasso,lasso/zh_288_lasso_1,266.114788587249
73,zh,1,zh/zh_289,lasso,lasso/zh_289_lasso_1,8.77741501239823
73,zh,2,zh/zh_290,lasso,lasso/zh_290_lasso_1,8.54120772275729
73,zh,3,zh/zh_291,lasso,lasso/zh_291_lasso_1,244.617599144699
73,zh,4,zh/zh_292,lasso,lasso/zh_292_lasso_1,251.436710556746
74,zh,1,zh/zh_293,lasso,lasso/zh_293_lasso_1,10.4661409768602
74,zh,2,zh/zh_294,lasso,lasso/zh_294_lasso_1,11.036347599129
74,zh,3,zh/zh_295,lasso,lasso/zh_295_lasso_1,256.468412833058
74,zh,4,zh/zh_296,lasso,lasso/zh_296_lasso_1,293.029653431811
75,zh,1,zh/zh_297,lasso,lasso/zh_297_lasso_1,14.9008452797507
75,zh,2,zh/zh_298,lasso,lasso/zh_298_lasso_1,14.8103428948802
75,zh,3,zh/zh_299,lasso,lasso/zh_299_lasso_1,239.432034825134
75,zh,4,zh/zh_300,lasso,lasso/zh_300_lasso_1,240.480982665806
76,zh,1,zh/zh_301,lasso,lasso/zh_301_lasso_1,12.2463391816842
76,zh,2,zh/zh_302,lasso,lasso/zh_302_lasso_1,11.3328080979581
76,zh,3,zh/zh_303,lasso,lasso/zh_303_lasso_1,221.457687030898
76,zh,4,zh/zh_304,lasso,lasso/zh_304_lasso_1,254.516608358172
77,zh,1,zh/zh_305,lasso,lasso/zh_305_lasso_1,13.335018738685
77,zh,2,zh/zh_306,lasso,lasso/zh_306_lasso_1,12.8168697955113
77,zh,3,zh/zh_307,lasso,lasso/zh_307_lasso_1,241.245320412744
77,zh,4,zh/zh_308,lasso,lasso/zh_308_lasso_1,258.632189042869
78,zh,1,zh/zh_309,lasso,lasso/zh_309_lasso_1,11.0156459640412
78,zh,2,zh/zh_310,lasso,lasso/zh_310_lasso_1,13.4153376635676
78,zh,3,zh/zh_311,lasso,lasso/zh_311_lasso_1,242.780980607342
78,zh,4,zh/zh_312,lasso,lasso/zh_312_lasso_1,218.155194677893
79,zh,1,zh/zh_313,lasso,lasso/zh_313_lasso_1,8.69140099644254
79,zh,2,zh/zh_314,lasso,lasso/zh_314_lasso_1,8.75746754430093
79,zh,3,zh/zh_315,lasso,lasso/zh_315_lasso_1,270.732213635039
79,zh,4,zh/zh_316,lasso,lasso/zh_316_lasso_1,269.400220229382
80,zh,1,zh/zh_317,lasso,lasso/zh_317_lasso_1,9.8964750323111
80,zh,2,zh/zh_318,lasso,lasso/zh_318_lasso_1,10.8897765557557
80,zh,3,zh/zh_319,lasso,lasso/zh_319_lasso_1,248.885086507682
80,zh,4,zh/zh_320,lasso,lasso/zh_320_lasso_1,239.643768393883
81,zh,1,zh/zh_321,lasso,lasso/zh_321_lasso_1,9.22307905290848
81,zh,2,zh/zh_322,lasso,lasso/zh_322_lasso_1,9.36100502532209
81,zh,3,zh/zh_323,lasso,lasso/zh_323_lasso_1,275.287027997518
81,zh,4,zh/zh_324,lasso,lasso/zh_324_lasso_1,267.10952007437
82,zh,1,zh/zh_325,lasso,lasso/zh_325_lasso_1,10.1433282955691
82,zh,2,zh/zh_326,lasso,lasso/zh_326_lasso_1,12.6801110904367
82,zh,3,zh/zh_327,lasso,lasso/zh_327_lasso_1,236.798101049464
82,zh,4,zh/zh_328,lasso,lasso/zh_328_lasso_1,270.043555703865
83,zh,1,zh/zh_329,lasso,lasso/zh_329_lasso_1,12.7654348125676
83,zh,2,zh/zh_330,lasso,lasso/zh_330_lasso_1,11.4122044671807
83,zh,3,zh/zh_331,lasso,lasso/zh_331_lasso_1,242.904783858146
83,zh,4,zh/zh_332,lasso,lasso/zh_332_lasso_1,225.359083421518
84,zh,1,zh/zh_333,lasso,lasso/zh_333_lasso_1,10.5429941157752
84,zh,2,zh/zh_334,lasso,lasso/zh_334_lasso_1,10.539529516849
84,zh,3,zh/zh_335,lasso,lasso/zh_335_lasso_1,237.538684710381
84,zh,4,zh/zh_336,lasso,lasso/zh_336_lasso_1,251.188410161944
85,zh,1,zh/zh_337,lasso,lasso/zh_337_lasso_1,14.9302859934253
85,zh,2,zh/zh_338,lasso,lasso/zh_338_lasso_1,14.7285425458067
85,zh,3,zh/zh_339,lasso,lasso/zh_339_lasso_1,249.124692588915
85,zh,4,zh/zh_340,lasso,lasso/zh_340_lasso_1,283.809918860501
86,zh,1,zh/zh_341,lasso,lasso/zh_341_lasso_1,10.7136296526596
86,zh,2,zh/zh_342,lasso,lasso/zh_342_lasso_1,10.0223979038585
86,zh,3,zh/zh_343,lasso,lasso/zh_343_lasso_1,247.898680627884
86,zh,4,zh/zh_344,lasso,lasso/zh_344_lasso_1,249.772264107155
87,zh,1,zh/zh_345,lasso,lasso/zh_345_lasso_1,10.5958852453761
87,zh,2,zh/zh_346,lasso,lasso/zh_346_lasso_1,10.8428505849269
87,zh,3,zh/zh_347,lasso,lasso/zh_347_lasso_1,273.257485495234
87,zh,4,zh/zh_348,lasso,lasso/zh_348_lasso_1,237.23700721635
88,zh,1,zh/zh_349,lasso,lasso/zh_349_lasso_1,8.97193115333936
88,zh,2,zh/zh_350,lasso,lasso/zh_350_lasso_1,11.5554334114163
88,zh,3,zh/zh_351,lasso,lasso/zh_351_lasso_1,244.233441002266
88,zh,4,zh/zh_352,lasso,lasso/zh_352_lasso_1,252.319094692316
89,zh,1,zh/zh_353,lasso,lasso/zh_353_lasso_1,8.8970576652558
89,zh,2,zh/zh_354,lasso,lasso/zh_354_lasso_1,10.0159481638743
89,zh,3,zh/zh_355,lasso,lasso/zh_355_lasso_1,270.254158990945
89,zh,4,zh/zh_356,lasso,lasso/zh_356_lasso_1,260.645161044348
90,zh,1,zh/zh_357,lasso,lasso/zh_357_lasso_1,12.9726612879392
90,zh,2,zh/zh_358,lasso,lasso/zh_358_lasso_1,13.9978236712583
90,zh,3,zh/zh_359,lasso,lasso/zh_359_lasso_1,226.894947934316
90,zh,4,zh/zh_360,lasso,lasso/zh_360_lasso_1,237.490807608843
91,zh,1,zh/zh_361,lasso,lasso/zh_361_lasso_1,11.1252673061122
91,zh,2,zh/zh_362,lasso,lasso/zh_362_lasso_1,11.4290010406484
91,zh,3,zh/zh_363,lasso,lasso/zh_363_lasso_1,264.163955637205
91,zh,4,zh/zh_364,lasso,lasso/zh_364_lasso_1,224.247448170044
92,zh,1,zh/zh_365,lasso,lasso/zh_365_lasso_1,9.20915942729125
92,zh,2,zh/zh_366,lasso,lasso/zh_366_lasso_1,9.77240776389923
92,zh,3,zh/zh_367,lasso,lasso/zh_367_lasso_1,251.238480649752
92,zh,4,zh/zh_368,lasso,lasso/zh_368_lasso_1,269.462027042567
93,zh,1,zh/zh_369,lasso,lasso/zh_369_lasso_1,9.30542351819009
93,zh,2,zh/zh_370,lasso,lasso/zh_370_lasso_1,10.037185618881
93,zh,3,zh/zh_371,lasso,lasso/zh_371_lasso_1,237.404312588829
93,zh,4,zh/zh_372,lasso,lasso/zh_372_lasso_1,243.152068925508
94,zh,1,zh/zh_373,lasso,lasso/zh_373_lasso_1,15.0624934866204
94,zh,2,zh/zh_374,lasso,lasso/zh_374_lasso_1,13.4034763961268
94,zh,3,zh/zh_375,lasso,lasso/zh_375_lasso_1,263.138776629436
94,zh,4,zh/zh_376,lasso,lasso/zh_376_lasso_1,233.319854814616
95,zh,1,zh/zh_377,lasso,lasso/zh_377_lasso_1,12.4508013420169
95,zh,2,zh/zh_378,lasso,lasso/zh_378_lasso_1,13.0174265726061
95,zh,3,zh/zh_379,lasso,lasso/zh_379_lasso_1,240.078681629302
95,zh,4,zh/zh_380,lasso,lasso/zh_380_lasso_1,272.809078863162
96,zh,1,zh/zh_381,lasso,lasso/zh_381_lasso_1,9.09731902182122
96,zh,2,zh/zh_382,lasso,lasso/zh_382_lasso_1,9.58530679388259
96,zh,3,zh/zh_383,lasso,lasso/zh_383_lasso_1,295.837998072004
96,zh,4,zh/zh_384,lasso,lasso/zh_384_lasso_1,257.895838362297
97,zh,1,zh/zh_385,lasso,lasso/zh_385_lasso_1,12.2628667597009
97,zh,2,zh/zh_386,lasso,lasso/zh_386_lasso_1,14.581868569017
97,zh,3,zh/zh_387,lasso,lasso/zh_387_lasso_1,259.079090409522
97,zh,4,zh/zh_388,lasso,lasso/zh_388_lasso_1,300.065215990241
98,zh,1,zh/zh_389,lasso,lasso/zh_389_lasso_1,11.864865752121
98,zh,2,zh/zh_390,lasso,lasso/zh_390_lasso_1,12.0422851322903
98,zh,3,zh/zh_391,lasso,lasso/zh_391_lasso_1,258.415746734823
98,zh,4,zh/zh_392,lasso,lasso/zh_392_lasso_1,249.772544845539
99,zh,1,zh/zh_393,lasso,lasso/zh_393_lasso_1,12.826570290538
99,zh,2,zh/zh_394,lasso,lasso/zh_394_lasso_1,11.3127242157826
99,zh,3,zh/zh_395,lasso,lasso/zh_395_lasso_1,236.540496373547
99,zh,4,zh/zh_396,lasso,lasso/zh_396_lasso_1,229.910848200761
100,zh,1,zh/zh_397,lasso,lasso/zh_397_lasso_1,8.9375456405215
100,zh,2,zh/zh_398,lasso,lasso/zh_398_lasso_1,9.38865522854423
100,zh,3,zh/zh_399,lasso,lasso/zh_399_lasso_1,240.467621743553
100,zh,4,zh/zh_400,lasso,lasso/zh_400_lasso_1,262.651437988893
101,zh,1,zh/zh_401,lasso,lasso/zh_401_lasso_1,8.93825836843951
101,zh,2,zh/zh_402,lasso,lasso/zh_402_lasso_1,9.48579245836263
101,zh,3,zh/zh_403,lasso,lasso/zh_403_lasso_1,230.37275554568
101,zh,4,zh/zh_404,lasso,lasso/zh_404_lasso_1,275.007186052197
102,zh,1,zh/zh_405,lasso,lasso/zh_405_lasso_1,9.35067735017236
102,zh,2,zh/zh_406,lasso,lasso/zh_406_lasso_1,9.87231999088556
102,zh,3,zh/zh_407,lasso,lasso/zh_407_lasso_1,238.601791739888
102,zh,4,zh/zh_408,lasso,lasso/zh_408_lasso_1,258.614556724477
103,zh,1,zh/zh_409,lasso,lasso/zh_409_lasso_1,8.88292423294696
103,zh,2,zh/zh_410,lasso,lasso/zh_410_lasso_1,9.85299978521548
103,zh,3,zh/zh_411,lasso,lasso/zh_411_lasso_1,269.31967345706
103,zh,4,zh/zh_412,lasso,lasso/zh_412_lasso_1,293.073506401235
104,zh,1,zh/zh_413,lasso,lasso/zh_413_lasso_1,11.7713928077507
104,zh,2,zh/zh_414,lasso,lasso/zh_414_lasso_1,10.8946660133192
104,zh,3,zh/zh_415,lasso,lasso/zh_415_lasso_1,257.511587422017
104,zh,4,zh/zh_416,lasso,lasso/zh_416_lasso_1,227.758318143255
105,zh,1,zh/zh_417,lasso,lasso/zh_417_lasso_1,12.504607270856
105,zh,2,zh/zh_418,lasso,lasso/zh_418_lasso_1,10.8352818046225
105,zh,3,zh/zh_419,lasso,lasso/zh_419_lasso_1,211.37718783938
105,zh,4,zh/zh_420,lasso,lasso/zh_420_lasso_1,277.889539017194
106,zh,1,zh/zh_421,lasso,lasso/zh_421_lasso_1,8.35879801623237
106,zh,2,zh/zh_422,lasso,lasso/zh_422_lasso_1,11.5886099916492
106,zh,3,zh/zh_423,lasso,lasso/zh_423_lasso_1,235.293358571565
106,zh,4,zh/zh_424,lasso,lasso/zh_424_lasso_1,216.513106055017
107,zh,1,zh/zh_425,lasso,lasso/zh_425_lasso_1,10.7192921397869
107,zh,2,zh/zh_426,lasso,lasso/zh_426_lasso_1,11.0379445708426
107,zh,3,zh/zh_427,lasso,lasso/zh_427_lasso_1,251.105803179388
107,zh,4,zh/zh_428,lasso,lasso/zh_428_lasso_1,276.963662606265
108,zh,1,zh/zh_429,lasso,lasso/zh_429_lasso_1,11.286651948894
108,zh,2,zh/zh_430,lasso,lasso/zh_430_lasso_1,11.6676600630148
108,zh,3,zh/zh_431,lasso,lasso/zh_431_lasso_1,235.208541562523
108,zh,4,zh/zh_432,lasso,lasso/zh_432_lasso_1,283.921710644971
109,zh,1,zh/zh_433,lasso,lasso/zh_433_lasso_1,10.2137318261326
109,zh,2,zh/zh_434,lasso,lasso/zh_434_lasso_1,10.898314515617
109,zh,3,zh/zh_435,lasso,lasso/zh_435_lasso_1,261.969038283797
109,zh,4,zh/zh_436,lasso,lasso/zh_436_lasso_1,232.118048838379
110,zh,1,zh/zh_437,lasso,lasso/zh_437_lasso_1,9.42473762685548
110,zh,2,zh/zh_438,lasso,lasso/zh_438_lasso_1,9.14148959504257
110,zh,3,zh/zh_439,lasso,lasso/zh_439_lasso_1,253.822556844254
110,zh,4,zh/zh_440,lasso,lasso/zh_440_lasso_1,216.439574871946
111,zh,1,zh/zh_441,lasso,lasso/zh_441_lasso_1,8.92461888585949
111,zh,2,zh/zh_442,lasso,lasso/zh_442_lasso_1,10.2666853802191
111,zh,3,zh/zh_443,lasso,lasso/zh_443_lasso_1,282.566566866948
111,zh,4,zh/zh_444,lasso,lasso/zh_444_lasso_1,277.170503397721
112,zh,1,zh/zh_445,lasso,lasso/zh_445_lasso_1,11.2210121867949
112,zh,2,zh/zh_446,lasso,lasso/zh_446_lasso_1,11.7442768118539
112,zh,3,zh/zh_447,lasso,lasso/zh_447_lasso_1,270.532357029722
112,zh,4,zh/zh_448,lasso,lasso/zh_448_lasso_1,235.566597050566
113,zh,1,zh/zh_449,lasso,lasso/zh_449_lasso_1,11.5068649313265
113,zh,2,zh/zh_450,lasso,lasso/zh_450_lasso_1,12.2795242988648
113,zh,3,zh/zh_451,lasso,lasso/zh_451_lasso_1,249.127930733017
113,zh,4,zh/zh_452,lasso,lasso/zh_452_lasso_1,278.686901869721
114,zh,1,zh/zh_453,lasso,lasso/zh_453_lasso_1,11.3596477061524
114,zh,2,zh/zh_454,lasso,lasso/zh_454_lasso_1,12.4947459078859
114,zh,3,zh/zh_455,lasso,lasso/zh_455_lasso_1,286.609592697183
114,zh,4,zh/zh_456,lasso,lasso/zh_456_lasso_1,268.11992010971
115,zh,1,zh/zh_457,lasso,lasso/zh_457_lasso_1,9.64565102962743
115,zh,2,zh/zh_458,lasso,lasso/zh_458_lasso_1,9.67807353507811
115,zh,3,zh/zh_459,lasso,lasso/zh_459_lasso_1,284.635865419103
115,zh,4,zh/zh_460,lasso,lasso/zh_460_lasso_1,214.605674010934
116,zh,1,zh/zh_461,lasso,lasso/zh_461_lasso_1,10.3584015891059
116,zh,2,zh/zh_462,lasso,lasso/zh_462_lasso_1,12.2205699044288
116,zh,3,zh/zh_463,lasso,lasso/zh_463_lasso_1,253.643162640904
116,zh,4,zh/zh_464,lasso,lasso/zh_464_lasso_1,230.579260700925
117,zh,1,zh/zh_465,lasso,lasso/zh_465_lasso_1,7.85348161053587
117,zh,2,zh/zh_466,lasso,lasso/zh_466_lasso_1,9.01667703953481
117,zh,3,zh/zh_467,lasso,lasso/zh_467_lasso_1,255.98337604542
117,zh,4,zh/zh_468,lasso,lasso/zh_468_lasso_1,270.900803018238
118,zh,1,zh/zh_469,lasso,lasso/zh_469_lasso_1,11.1173812861086
118,zh,2,zh/zh_470,lasso,lasso/zh_470_lasso_1,11.825997614138
118,zh,3,zh/zh_471,lasso,lasso/zh_471_lasso_1,267.062006660606
118,zh,4,zh/zh_472,lasso,lasso/zh_472_lasso_1,273.865961751454
119,zh,1,zh/zh_473,lasso,lasso/zh_473_lasso_1,10.3330292980062
119,zh,2,zh/zh_474,lasso,lasso/zh_474_lasso_1,10.4350963739913
119,zh,3,zh/zh_475,lasso,lasso/zh_475_lasso_1,232.168228674376
119,zh,4,zh/zh_476,lasso,lasso/zh_476_lasso_1,282.272954497664
120,zh,1,zh/zh_477,lasso,lasso/zh_477_lasso_1,10.8566788284992
120,zh,2,zh/zh_478,lasso,lasso/zh_478_lasso_1,11.6299022158175
120,zh,3,zh/zh_479,lasso,lasso/zh_479_lasso_1,248.541784928796
120,zh,4,zh/zh_480,lasso,lasso/zh_480_lasso_1,254.167282426045
121,zh,1,zh/zh_481,lasso,lasso/zh_481_lasso_1,10.8965128430066
121,zh,2,zh/zh_482,lasso,lasso/zh_482_lasso_1,13.1297670558235
121,zh,3,zh/zh_483,lasso,lasso/zh_483_lasso_1,256.586232785645
121,zh,4,zh/zh_484,lasso,lasso/zh_484_lasso_1,271.452407775703
122,zh,1,zh/zh_485,lasso,lasso/zh_485_lasso_1,7.7318226906722
122,zh,2,zh/zh_486,lasso,lasso/zh_486_lasso_1,8.71836794528116
122,zh,3,zh/zh_487,lasso,lasso/zh_487_lasso_1,246.990716631182
122,zh,4,zh/zh_488,lasso,lasso/zh_488_lasso_1,257.907315435818
123,zh,1,zh/zh_489,lasso,lasso/zh_489_lasso_1,9.15769907429386
123,zh,2,zh/zh_490,lasso,lasso/zh_490_lasso_1,11.6219449619254
123,zh,3,zh/zh_491,lasso,lasso/zh_491_lasso_1,290.676123930662
123,zh,4,zh/zh_492,lasso,lasso/zh_492_lasso_1,286.749247098293
124,zh,1,zh/zh_493,lasso,lasso/zh_493_lasso_1,15.1266278802406
124,zh,2,zh/zh_494,lasso,lasso/zh_494_lasso_1,13.1638146709037
124,zh,3,zh/zh_495,lasso,lasso/zh_495_lasso_1,227.831260540836
124,zh,4,zh/zh_496,lasso,lasso/zh_496_lasso_1,241.167889446805
125,zh,1,zh/zh_497,lasso,lasso/zh_497_lasso_1,8.78030037086485
125,zh,2,zh/zh_498,lasso,lasso/zh_498_lasso_1,10.1429970908044
125,zh,3,zh/zh_499,lasso,lasso/zh_499_lasso_1,283.52603327287
125,zh,4,zh/zh_500,lasso,lasso/zh_500_lasso_1,216.643772266992
126,zh,1,zh/zh_501,lasso,lasso/zh_501_lasso_1,11.652668147717
126,zh,2,zh/zh_502,lasso,lasso/zh_502_lasso_1,14.1190349489316
126,zh,3,zh/zh_503,lasso,lasso/zh_503_lasso_1,276.410881952037
126,zh,4,zh/zh_504,lasso,lasso/zh_504_lasso_1,247.293319350446
127,zh,1,zh/zh_505,lasso,lasso/zh_505_lasso_1,7.51579400272766
127,zh,2,zh/zh_506,lasso,lasso/zh_506_lasso_1,8.32267098098366
127,zh,3,zh/zh_507,lasso,lasso/zh_507_lasso_1,260.918891969335
127,zh,4,zh/zh_508,lasso,lasso/zh_508_lasso_1,243.155072524957
128,zh,1,zh/zh_509,lasso,lasso/zh_509_lasso_1,8.15014130633023
128,zh,2,zh/zh_510,lasso,lasso/zh_510_lasso_1,8.40937971733267
128,zh,3,zh/zh_511,lasso,lasso/zh_511_lasso_1,238.424273125873
128,zh,4,zh/zh_512,lasso,lasso/zh_512_lasso_1,193.804359450727
129,zh,1,zh/zh_513,lasso,lasso/zh_513_lasso_1,9.41676498573366
129,zh,2,zh/zh_514,lasso,lasso/zh_514_lasso_1,9.91839395479648
129,zh,3,zh/zh_515,lasso,lasso/zh_515_lasso_1,260.077760244944
129,zh,4,zh/zh_516,lasso,lasso/zh_516_lasso_1,277.980892497984
130,zh,1,zh/zh_517,lasso,lasso/zh_517_lasso_1,10.7997326499528
130,zh,2,zh/zh_518,lasso,lasso/zh_518_lasso_1,12.8009699985253
130,zh,3,zh/zh_519,lasso,lasso/zh_519_lasso_1,269.668818723846
130,zh,4,zh/zh_520,lasso,lasso/zh_520_lasso_1,264.451656714513
131,zh,1,zh/zh_521,lasso,lasso/zh_521_lasso_1,11.7545355429734
131,zh,2,zh/zh_522,lasso,lasso/zh_522_lasso_1,12.198506692525
131,zh,3,zh/zh_523,lasso,lasso/zh_523_lasso_1,253.828873127863
131,zh,4,zh/zh_524,lasso,lasso/zh_524_lasso_1,252.305942198095
132,zh,1,zh/zh_525,lasso,lasso/zh_525_lasso_1,9.54492091884493
132,zh,2,zh/zh_526,lasso,lasso/zh_526_lasso_1,11.7284494761329
132,zh,3,zh/zh_527,lasso,lasso/zh_527_lasso_1,250.55897750163
132,zh,4,zh/zh_528,lasso,lasso/zh_528_lasso_1,265.585847728732
133,zh,1,zh/zh_529,lasso,lasso/zh_529_lasso_1,13.2730687435021
133,zh,2,zh/zh_530,lasso,lasso/zh_530_lasso_1,14.625256611193
133,zh,3,zh/zh_531,lasso,lasso/zh_531_lasso_1,304.268152465699
133,zh,4,zh/zh_532,lasso,lasso/zh_532_lasso_1,247.44602682371
134,zh,1,zh/zh_533,lasso,lasso/zh_533_lasso_1,11.1041928748814
134,zh,2,zh/zh_534,lasso,lasso/zh_534_lasso_1,13.0776288251544
134,zh,3,zh/zh_535,lasso,lasso/zh_535_lasso_1,248.53909380483
134,zh,4,zh/zh_536,lasso,lasso/zh_536_lasso_1,229.05428972484
135,zh,1,zh/zh_537,lasso,lasso/zh_537_lasso_1,11.9087166065097
135,zh,2,zh/zh_538,lasso,lasso/zh_538_lasso_1,10.4287913909016
135,zh,3,zh/zh_539,lasso,lasso/zh_539_lasso_1,267.744124225564
135,zh,4,zh/zh_540,lasso,lasso/zh_540_lasso_1,261.439089004802
136,zh,1,zh/zh_541,lasso,lasso/zh_541_lasso_1,11.1393014962957
136,zh,2,zh/zh_542,lasso,lasso/zh_542_lasso_1,10.8234400840435
136,zh,3,zh/zh_543,lasso,lasso/zh_543_lasso_1,250.723001639354
136,zh,4,zh/zh_544,lasso,lasso/zh_544_lasso_1,251.735116447939
137,zh,1,zh/zh_545,lasso,lasso/zh_545_lasso_1,9.93320309135865
137,zh,2,zh/zh_546,lasso,lasso/zh_546_lasso_1,11.0748637443322
137,zh,3,zh/zh_547,lasso,lasso/zh_547_lasso_1,240.174131241313
137,zh,4,zh/zh_548,lasso,lasso/zh_548_lasso_1,262.451179505782
138,zh,1,zh/zh_549,lasso,lasso/zh_549_lasso_1,9.46758015920226
138,zh,2,zh/zh_550,lasso,lasso/zh_550_lasso_1,10.0816115718827
138,zh,3,zh/zh_551,lasso,lasso/zh_551_lasso_1,248.041923143299
138,zh,4,zh/zh_552,lasso,lasso/zh_552_lasso_1,240.81577541647
139,zh,1,zh/zh_553,lasso,lasso/zh_553_lasso_1,11.0710778525402
139,zh,2,zh/zh_554,lasso,lasso/zh_554_lasso_1,10.2863942474933
139,zh,3,zh/zh_555,lasso,lasso/zh_555_lasso_1,258.751264347672
139,zh,4,zh/zh_556,lasso,lasso/zh_556_lasso_1,249.615076245929
140,zh,1,zh/zh_557,lasso,lasso/zh_557_lasso_1,16.238928360062
140,zh,2,zh/zh_558,lasso,lasso/zh_558_lasso_1,12.5466360039658
140,zh,3,zh/zh_559,lasso,lasso/zh_559_lasso_1,271.943997713774
140,zh,4,zh/zh_560,lasso,lasso/zh_560_lasso_1,269.349486327798
141,zh,1,zh/zh_561,lasso,lasso/zh_561_lasso_1,10.1104096792613
141,zh,2,zh/zh_562,lasso,lasso/zh_562_lasso_1,9.86629933772798
141,zh,3,zh/zh_563,lasso,lasso/zh_563_lasso_1,246.283794593717
141,zh,4,zh/zh_564,lasso,lasso/zh_564_lasso_1,272.020357072955
142,zh,1,zh/zh_565,lasso,lasso/zh_565_lasso_1,12.0009074566201
142,zh,2,zh/zh_566,lasso,lasso/zh_566_lasso_1,12.1611856700061
142,zh,3,zh/zh_567,lasso,lasso/zh_567_lasso_1,242.856297750274
142,zh,4,zh/zh_568,lasso,lasso/zh_568_lasso_1,299.222045869383
143,zh,1,zh/zh_569,lasso,lasso/zh_569_lasso_1,9.64656609031008
143,zh,2,zh/zh_570,lasso,lasso/zh_570_lasso_1,9.88184236374951
143,zh,3,zh/zh_571,lasso,lasso/zh_571_lasso_1,257.645374298613
143,zh,4,zh/zh_572,lasso,lasso/zh_572_lasso_1,240.208882061189
144,zh,1,zh/zh_573,lasso,lasso/zh_573_lasso_1,15.8409430892271
144,zh,2,zh/zh_574,lasso,lasso/zh_574_lasso_1,18.6932073158691
144,zh,3,zh/zh_575,lasso,lasso/zh_575_lasso_1,256.796953753466
144,zh,4,zh/zh_576,lasso,lasso/zh_576_lasso_1,250.968718737312
145,zh,1,zh/zh_577,lasso,lasso/zh_577_lasso_1,12.7039836396488
145,zh,2,zh/zh_578,lasso,lasso/zh_578_lasso_1,13.7615361993262
145,zh,3,zh/zh_579,lasso,lasso/zh_579_lasso_1,243.631342014034
145,zh,4,zh/zh_580,lasso,lasso/zh_580_lasso_1,244.215175160369
146,zh,1,zh/zh_581,lasso,lasso/zh_581_lasso_1,12.8560917532219
146,zh,2,zh/zh_582,lasso,lasso/zh_582_lasso_1,12.488445589785
146,zh,3,zh/zh_583,lasso,lasso/zh_583_lasso_1,252.731094678269
146,zh,4,zh/zh_584,lasso,lasso/zh_584_lasso_1,222.626772341715
147,zh,1,zh/zh_585,lasso,lasso/zh_585_lasso_1,9.04505061257789
147,zh,2,zh/zh_586,lasso,lasso/zh_586_lasso_1,9.51673368043919
147,zh,3,zh/zh_587,lasso,lasso/zh_587_lasso_1,232.906702937268
147,zh,4,zh/zh_588,lasso,lasso/zh_588_lasso_1,238.766295365568
148,zh,1,zh/zh_589,lasso,lasso/zh_589_lasso_1,7.84415484278904
148,zh,2,zh/zh_590,lasso,lasso/zh_590_lasso_1,9.20929612494289
148,zh,3,zh/zh_591,lasso,lasso/zh_591_lasso_1,231.663525405842
148,zh,4,zh/zh_592,lasso,lasso/zh_592_lasso_1,236.034709438104
149,zh,1,zh/zh_593,lasso,lasso/zh_593_lasso_1,7.05836708791128
149,zh,2,zh/zh_594,lasso,lasso/zh_594_lasso_1,7.49883175823503
149,zh,3,zh/zh_595,lasso,lasso/zh_595_lasso_1,287.816521238945
149,zh,4,zh/zh_596,lasso,lasso/zh_596_lasso_1,232.740531655235
150,zh,1,zh/zh_597,lasso,lasso/zh_597_lasso_1,10.0714639130798
150,zh,2,zh/zh_598,lasso,lasso/zh_598_lasso_1,10.3125478262828
